name,type,eircode,address,lat,lng,email,phone,contact1,contact2,contact3,link,sourceId
St Columcille's Hospital,HOSP,D18V9K1,"Bray Road, Loughlinstown, Co. Dublin, ",53.24305,-6.13356,,,,,,https://www2.hse.ie/services/hospitals/st-columcilles-hospital/,
St Vincent's University Hospital,HOSP,D04T6F4,"Elm Park, Nutley Lane, Dublin 4, ",53.31681,-6.21438,,,,,,https://www.stvincents.ie/,
St Michael's Hospital Dun Laoghaire,HOSP,A96P902,"George's Street Lower, Dun Laoghaire, Co. Dublin, ",53.29403,-6.13965,,,,,,https://stmichaels.ie/,
Mater Misericordiae Hospital,HOSP,D07R2WY,"Eccles Street, Dublin 7, ",53.35962,-6.26936,,,,,,https://www.mater.ie/,
South Tipperary General Hospital,HOSP,E91VY40,"Western Road, Clonmel, Co. Tipperary, ",52.35569,-7.71543,,,,,,https://www.hiqa.ie/areas-we-work/find-a-centre/south-tipperary-general-hospital-clonmel,
University Hospital Waterford,HOSP,X91ER8E,"Dunmore Road, Waterford, ",52.24877,-7.07961,,,,,,https://www2.hse.ie/services/hospitals/university-hospital-waterford/,
Bantry General Hospital,HOSP,P75DX93,Carrignagat Bantry Co. Cork ,51.67618,-9.45078,,,,,,https://www2.hse.ie/services/hospitals/bantry-general-hospital/,
Cork University Hospital,HOSP,T12DC4A,"Wilton, Cork, ",51.88357,-8.51164,,,,,,https://www.cuh.hse.ie/,
Mallow General Hospital,HOSP,P51N288,"Kilknockin, Mallow, Co. Cork, ",52.15153,-8.66472,,,,,,https://www2.hse.ie/services/hospitals/mallow-general-hospital/,
Ennis Hospital,HOSP,V95HN29,"Gort Road, Ennis, Co. Clare, ",52.85131,-8.98438,,,,,,https://www2.hse.ie/services/hospitals/ennis-hospital/,
Roscommon County Hospital,HOSP,F42AX61,"Ardsallagh Beg, Co. Roscommon, ",53.62497,-8.17623,,,,,,https://www.saolta.ie/hospital/ruh,
Mercy University Hospital,HOSP,T12WE28,"Grenville Place, Cork, ",51.89896,-8.48356,,,,,,https://www.muh.ie/,
Nenagh Hospital,HOSP,E45PT86,"Tyone, Nenagh, Co. Tipperary, ",52.85786,-8.19232,,,,,,https://www2.hse.ie/services/hospitals/nenagh-hospital/,
Sligo Regional Hospital,HOSP,F91H684,"The Mall, Sligo, ",54.27438,-8.46453,,,,,,https://www.saolta.ie/hospital/suh,
University Hospital Galway,HOSP,H91YR71,"Newcastle Road, Galway, ",53.27606,-9.06616,,,,,,https://www.saolta.ie/hospital/university-hospital-galway,
Portiuncula Hospital,HOSP,H53T971,"Ballinasloe, Co. Galway, ",53.32685,-8.23578,,,,,,https://www2.hse.ie/services/hospitals/portiuncula-university-hospital/,
South Infirmary Victoria University Hospital,HOSP,T12X23H,"Old Blackrock Road, Cork, ",51.89376,-8.4649,,,,,,https://www.sivuh.ie/,
St John's Hospital,HOSP,V94H272,"St. John's Square, Limerick",52.66305,-8.61706,,,,,,https://www.stjohnshospital.ie/,
Letterkenny University Hospital,HOSP,F92AE81,"Kilmacrennan Road, Letterkenny, Co. Donegal, ",54.96023,-7.73553,,,,,,https://www2.hse.ie/services/hospitals/letterkenny-university-hospital/,
Merlin Park University Hospital,HOSP,H91N973,"Galway, ",53.27762,-8.99434,,,,,,https://www.saolta.ie/hospital/mpuh,
University Hospital Kerry,HOSP,V92NX94,"Tralee, Co. Kerry, ",52.26557,-9.69027,,,,,,https://uhk.ie/,
University Hospital Limerick,HOSP,V94F858,"Saint Nessan's Road, Dooradoyle, Limerick, ",52.63607,-8.65446,,,,,,https://www2.hse.ie/services/hospitals/university-hospital-limerick/,
Mayo General Hospital,HOSP,F23H529,"Westport Road, Castlebar, Co. Mayo, ",53.85224,-9.30459,,,,,,https://www.saolta.ie/hospital/muh,
"Ballinspittle Health Centre, ",HSE,P17AF53,"Ballycatten, Ballinspittle, Co. Cork, ",,,,,,,,,
"Ballincollig Health Centre, ",HSE,P31D832,"Innishmore, Ballincollig, Co. Cork, ",,,,,,,,,
Ballyclough,HSE,P51E793,"Ballyclough Community Hall, Ballyclough, Co. Cork, ",,,,,,,,,
"Ballydesmond Health Centre, ",HSE,P51FW66,"Ballydesmond, Co. Cork, ",,,,,,,,,
"Allihies Health Centre, ",HSE,P75EK70,"Cluin, Allihies, Co. Cork, ",51.64226,-10.0455,,,,,,,
Adrigole Health Centre,HSE,P75YE24,"Cappanaparka East, Adrigole, Co. Cork, ",51.68932,-9.73529,,,,,,,
Ballydehob Health Centre ,HSE,P81KF97,"The Parade, Ballydehob, Co. Cork, ",,,,,,,,,
Asdee Health Centre,HSE,V31A257,"Asdee Community Centre, Asdee, Co. Kerry, ",52.5525,-9.56095,,,,,,,
"Ballylongford Health Centre, ",HSE,V31VX90,"Rusheen, Ballylongford, Co. Kerry, ",,,,,,,,,
"Ardfert Health Centre,",HSE,V92EKX9,"Farranwilliam, Ardfert, Co. Kerry, ",52.3254,-9.77971,,,,,,,
"Annascaul Health Centre, ",HSE,V92KA03,"Church Avenue, Annascaul, Co. Kerry, ",52.15215,-10.05287,,,,,,,
Ballyduff Health Centre - Kerry,HSE,V92WCV5,"Benmore, Ballyduff, Co. Kerry, ",,,,,,,,,
"Ballyheigue Health Centre, ",HSE,V92WY61,"Harty's Terrace, Ballyheigue, Co. Kerry, ",,,,,,,,,
Abbeydorney Health Centre,HSE,V92YK5X,"Abbeydorney Parish Community Hall, Abbeydorney, Co. Kerry, ",52.34533,-9.69213,,,,,,,
Clonakilty,HSE,,"Primary Care Centre Hospital Grounds, Scartagh, Clonakilty, Co. Cork.",51.63048,-8.87638,,,,,,,
Milltown,HSE,,"Bridge Street, Milltown, Co. Kerry",52.14374,-9.71419,,,,,,,
Dillons Cross,HSE,,"Harrington Square, Ballyhooly Road, Cork.",51.90827,-8.45689,,,,,,,
Rockchapel,HSE,,"Community Hall, Rockchapel, Co. Cork.",52.28826,-9.1477,,,,,,,
Grattan Street,HSE,,"Grattan Street, Cork.",51.89897,-8.47927,,,,,,,
Blackpool,HSE,,"Blackpool Community Centre, Great William O'Brien Street, Blackpool, Cork.",51.91094,-8.47438,,,,,,,
Macroom,HSE,,"Middle Square, Macroom, Co. Cork.",51.90703,-8.96698,,,,,,,
Rylane,HSE,,"Knocknagoun, Rylane, Co. Cork.",51.98378,-8.84123,,,,,,,
Cois Abhann Residential Centre,HSE,,"Greencloyne, Youghal, Co. Cork",51.96195,-7.85969,,,,,,,
Blarney,HSE,,"The Square, Blarney, Co. Cork.",51.93295,-8.56873,,,,,,,
Gurranebraher,HSE,,"St. Mary's Orthopaedic Hospital, Gurranebraher, Co. Cork.",51.90505,-8.49734,,,,,,,
Farranree,HSE,,"Farranree Community Centre, Popham's Road, Farranree, Cork.",51.91476,-8.48072,,,,,,,
Mayfield,HSE,,"Old Youghal Road, Cork.",51.9118,-8.4418,,,,,,,
Riverstown,HSE,,"Riverstown Village, Glanmire, Cork.",51.9286,-8.39578,,,,,,,
Cobh,HSE,,"Bishop's Street, Cobh, Co. Cork.",51.85342,-8.29459,,,,,,,
Ballymacoda,HSE,,"Ballymacoda, Youghal, Co. Cork.",51.89228,-7.94289,,,,,,,
Youghal,HSE,,"The Lodge Youghal Community Centre, Cork Hill, Youghal, Co. Cork.",51.95706,-7.85941,,,,,,,
Castlemartyr,HSE,,"Main Street, Castlemartyr, Co. Cork.",51.91188,-8.05513,,,,,,,
Kilmurray,HSE,,"Kilmurray, Macroom, Co. Cork.",51.84251,-8.88174,,,,,,,
Cobh,HSE,,"Canon O'Leary Place, Cobh, Co. Cork.",51.85265,-8.29522,,,,,,,
Killbrittain,HSE,,"Killbrittain, Co. Cork.",51.67346,-8.69227,,,,,,,
Carrigtwohill,HSE,,"Main Street, Carrigtwohill, Co. Cork.",51.90933,-8.25729,,,,,,,
Cloyne,HSE,,"Canon Lynch Place, Chapel Street, Cloyne, Co. Cork.",51.86253,-8.12294,,,,,,,
Fairhill,HSE,,"27 Bridevalley View, Fairhill, Cork.",51.90933,-8.25729,,,,,,,
Eason's Hill,HSE,,"Eason's Hill, Cork.",51.90382,-8.47575,,,,,,,
The Glen,HSE,,"The Glen Resource and Leisure Centre, The Glen, Cork.",51.91178,-8.45792,,,,,,,
Carrignavar,HSE,,"Carrignavar, Co. Cork.",51.98826,-8.47808,,,,,,,
Lotamore,HSE,,"20 Lotamore Park, Mayfield, Cork.",51.91488,-8.41904,,,,,,,
Baltimore,HSE,,"Baltimore, Co. Cork.",51.48331,-9.37326,,,,,,,
Bere Island,HSE,,"Rerrin, Bere Island, Co. Cork.",51.64039,-9.85947,,,,,,,
Tralee,HSE,,"Kerry Community Services, Rathass, Co. Kerry",52.26727,-9.68525,,,,,,,
Drimoleague,HSE,,"East End, Drimoleague, Co. Cork.",51.6618,-9.25868,,,,,,,
Drinagh,HSE,,"Drinagh, Co. Cork.",51.64649,-9.1578,,,,,,,
Dunmanway,HSE,,"Main Street, Dunmanway, Co. Cork",51.72316,-9.1101,,,,,,,
Eyeries,HSE,,"Eyeries, Co. Cork.",51.69505,-9.95694,,,,,,,
Glengarriff,HSE,,"Glengarriff, Co. Cork.",51.74998,-9.55038,,,,,,,
Goleen,HSE,,"Church Road, Goleen, Co. Cork.",51.49473,-9.71274,,,,,,,
Inchigeela,HSE,,"Inchigeela, Co. Cork.",51.84194,-9.12717,,,,,,,
Johnstown,HSE,,"Johnstown, Macroom, Co. Cork.",51.8097,-9.08411,,,,,,,
Kealkil,HSE,,"Kealkil, Co. Cork.",51.74865,-9.38631,,,,,,,
Kilcrohane,HSE,,"Kilcrohane, Co. Cork",51.58096,-9.70384,,,,,,,
Leap,HSE,,"Main Street, Leap, Co. Cork.",51.58133,-9.14049,,,,,,,
Moyderwell,HSE,,"Tralee Health Centre, Moyderwell, Tralee, Co. Kerry",52.26727,-9.69964,,,,,,,
Schull,HSE,,"Hospital Grounds, Schull, Co. Cork.",51.52186,-9.54599,,,,,,,
Union Hall,HSE,,"Main Street, Union Hall, Co. Cork.",51.55829,-9.14126,,,,,,,
Ballynoe,HSE,,"Ballynoe, Co. Cork.",52.0587,-8.09687,,,,,,,
Buttevant,HSE,,"Mercy Day Care Centre, Buttevant, Co. Cork.",52.22921,-8.66984,,,,,,,
Castletownroche,HSE,,"Community Hall, Castletownroche, Co. Cork.",52.17167,-8.46548,,,,,,,
Newtownbarry,HSE,,"Newtownbarry, Charleville, Co. Cork.",52.3573,-8.67902,,,,,,,
FRC Broad Street,HSE,,"Family Resource Centre, Broad Street, Charleville, Co. Cork.",52.35479,-8.68178,,,,,,,
Dromina,HSE,,"Community Centre, Dromina, Co. Cork.",52.31403,-8.80177,,,,,,,
Chapel Hill,HSE,,"Chapel Hill, Fermoy, Co. Cork.",52.1368,-8.28032,,,,,,,
Blackwater,HSE,,"Blackwater Day Centre, Fermoy, Co. Cork.",52.13831,-8.27799,,,,,,,
Freemount,HSE,,"Community Centre, Freemount, Co. Cork.",52.27756,-8.88421,,,,,,,
Glantane,HSE,,"Community Hall, Glantane, Co. Cork.",52.10506,-8.74837,,,,,,,
Glanworth,HSE,,"Main Street, Glanworth, Co. Cork.",52.18647,-8.35691,,,,,,,
Kanturk,HSE,,"Community Hospital, Hospital Hill, Kanturk, Co. Cork.",52.17609,-8.91461,,,,,,,
Kildorrery,HSE,,"Limerick Road, Kildorrery, Co. Cork.",52.24703,-8.42815,,,,,,,
Killavullen,HSE,,"Dispensary, Killavullen, Co. Cork.",52.14514,-8.51757,,,,,,,
Kilworth,HSE,,"Main Street, Kilworth, Co. Cork.",52.17564,-8.24477,,,,,,,
Kiskeam,HSE,,"Community Centre, Kiskeam, Co. Cork.",52.17659,-9.1549,,,,,,,
Bank Place,HSE,,"134 Bank Place, Mallow, Co. Cork.",52.1367,-8.644,,,,,,,
Gouldshill,HSE,,"Gouldshill House, Mallow, Co. Cork.",52.11931,-8.66111,,,,,,,
Newberry,HSE,,"Newberry Hospital, Kilvealaton East, Mallow, Co. Cork.",52.12543,-8.68486,,,,,,,
Norwood,HSE,,"Norwood Day Centre, Mallow, Co. Cork.",52.13789,-8.6505,,,,,,,
St. Joseph's,HSE,,"St. Joseph's Road, Mallow, Co. Cork.",52.1357,-8.64003,,,,,,,
Comm Hosp,HSE,,"Community Hospital, Millstreet, Co. Cork.",52.05778,-9.07794,,,,,,,
Claragh Road,HSE,,"Claragh Road, Millstreet, Co.Cork.",52.05879,-9.06745,,,,,,,
Drishane,HSE,,"Drishane Castle, Millstreet, Co. Cork.",52.07763,-9.04782,,,,,,,
Wellmount,HSE,,"Wellmount Park, Finglas, Dublin 11.",53.38533,-6.31161,,,,,,,
Tearmon Ui Chaoimh,HSE,,"Tearmon Ui Chaoimh Day Centre, Mitchelstown, Co. Cork.",52.26487,-8.27251,,,,,,,
Newmarket,HSE,,"Charleville Road, Newmarket, Co. Cork.",52.21631,-8.99973,,,,,,,
Newtown,HSE,,"Newtown, Co. Cork.",51.68602,-9.44669,,,,,,,
Church Road,HSE,,"Church Road, Ardfert, Co. Kerry.",52.32683,-9.78226,,,,,,,
Ballybunion,HSE,,"C/o Dr. Jim O' Sullivan, Ballybunion, Co. Kerry",52.51202,-9.6737,,,,,,,
Brosna,HSE,,"The Health Centre, Brosna, Co. Kerry",52.31284,-9.27136,,,,,,,
Caherciveen,HSE,,"East End, Caherciveen, Co. Kerry.",51.94878,-10.22006,,,,,,,
Camp,HSE,,"Camp Cross, Tralee, Co. Kerry",52.22092,-9.91145,,,,,,,
Tonachy House,HSE,,"Killarney Rd., Castleisland, Co. Kerry",52.23009,-9.46604,,,,,,,
Castlemaine,HSE,,"Community Centre, Castlemaine, Co. Kerry",52.17255,-9.70048,,,,,,,
Causeway,HSE,,"Marian Trc., Causeway, Co. Kerry",52.41139,-9.7332,,,,,,,
Farranfore,HSE,,"Farranfore, Co. Kerry",52.17187,-9.55021,,,,,,,
Glenbeigh,HSE,,"Kilnabrack Lower, Glenbeigh Co. Kerry",52.05506,-9.94468,,,,,,,
Gneeveguilla,HSE,,"Gneeveguilla, Co. Kerry",52.11586,-9.27193,,,,,,,
Kielduff,HSE,,"Community Centre, Rathanny, Co. Kerry",52.29542,-9.60574,,,,,,,
Kilgarven,HSE,,"Kilgarven, Co. Kerry",51.90362,-9.44222,,,,,,,
Park Road,HSE,,"Park Rd., Killarney, Co. Kerry",52.0607,-9.48577,,,,,,,
Knocknagoshel,HSE,,"Community Centre, Knocknagoshel, Co. Kerry",52.33061,-9.38487,,,,,,,
Listowel,HSE,,"Grounds of Listowel Hospital, Co. Kerry",52.44824,-9.49762,,,,,,,
Listowel OPD,HSE,,"Hospital Grounds, Listowel, Co. Kerry",52.44824,-9.49762,,,,,,,
Lixnaw,HSE,,"C/o Dr. Fahys Surgery, Lixnaw, Co. Kerry",52.40895,-9.61746,,,,,,,
Moyvane,HSE,,"Community Centre, Moyvane, Co. Kerry",52.50149,-9.36919,,,,,,,
Portmagee,HSE,,"Portmagee Village, Co. Kerry",51.8858,-10.36526,,,,,,,
Rathmore,HSE,,"Bleak House, Rathmore, Co. Kerry",52.07655,-9.25018,,,,,,,
Scariff,HSE,,"Emlagh, Waterville, Co. Kerry",51.85277,-10.1717,,,,,,,
Sneem,HSE,,"South Square, Sneem, Co. Kerry",51.83792,-9.89952,,,,,,,
Tarbert,HSE,,"Tarbert, Co. Kerry",52.57403,-9.38117,,,,,,,
Waterville,HSE,,"Main Street, Waterville, Co. Kerry",51.82496,-10.17166,,,,,,,
Churchtown,HSE,,"Main Street, Mallow, Co. Cork",52.27158,-8.73162,,,,,,,
St. Frances,HSE,,"Rathealy Road, Fermoy, Co. Cork",52.14183,-8.27015,,,,,,,
Liscarroll,HSE,,"Main Street, Co. Cork",52.26,-8.80633,,,,,,,
Meelin,HSE,,"Knockduff Upper, Newmarket, Co. Cork",52.24923,-9.03369,,,,,,,
Milford,HSE,,Co. Cork,52.34106,-8.85666,,,,,,,
Rathcormac,HSE,,"Main Street, Co. Cork",52.07764,-8.28356,,,,,,,
Caherdaniel,HSE,,"An Post, Post Office, Co. Kerry",51.76964,-10.10083,,,,,,,
Bantry,HSE,,"The Quays, Bantry, Co. Cork.",51.6801,-9.45108,,,,,,,
Innishannon,HSE,,"Innishannon Medical Centre, Main Street, Innishannon, Co. Cork",51.76468,-8.65631,,,,,,,
Tallow,HSE,,"Conna, Co. Cork.",52.09334,-8.10742,,,,,,,
Castletownbere,HSE,,"Bank Place, Castletownbere, Co. Cork.",51.65026,-9.91315,,,,,,,
Heatherside,HSE,,"Heatherside Hospital, Doneraile, Co. Cork.",52.27008,-8.59807,,,,,,,
St. Anne's Road,HSE,,"St. Anne's Road, Killarney, Co. Kerry",52.06275,-9.50806,,,,,,,
Milford,HSE,,"Kyle House, Kyle, Co. Cork",52.3251,-8.86116,,,,,,,
Castlelyons,HSE,,"1 Main Street, Co. Cork",52.0894,-8.23539,,,,,,,
Boherbue,HSE,,"The Corner House, 18 Main Street, Co. Cork",52.159,-9.06967,,,,,,,
College Road,HSE,,"Castleisland, Co. Kerry",52.23431,-9.4575,,,,,,,
Mizen Primary Care Centre,HSE,,"Ardmanagh Road, Schull, Co. Cork",51.528,-9.54879,,,,,,,
Ionad SlÃ¡inte Daingean UÃ­ ChÃºis,HSE,,"Hospital Grounds, Dingle, Co. Kerry",52.14472,-10.27499,,,,,,,
Grosvenor Court,HSE,,"Killarney, Co. Kerry",52.06142,-9.50962,,,,,,,
Bandon,HSE,,"GULLY, CO. CORK",51.73687,-8.75066,,,,,,,
Churchfield,HSE,,"103/105 Knockfree Avenue, Fair Hill, Churchfield, Cork.",51.90727,-8.49072,,,,,,,
Kinsale,HSE,,"HSE, HEALTH CENTRE, MARKET LANE, CO. CORK",51.7062,-8.52529,,,,,,,
Mallow,HSE,,"12/14 Fair Street Lower, Mallow, Co. Cork.",52.13736,-8.64394,,,,,,,
Mallow,HSE,,"20 West End, Mallow, Co. Cork.",52.13783,-8.64838,,,,,,,
Mallow,HSE,,"31/32 Fair Street Upper, Mallow, Co. Cork.",52.13838,-8.64361,,,,,,,
Mallow,HSE,,"9 West End, Mallow, Co. Cork.",52.13787,-8.64878,,,,,,,
Doneraile,HSE,,"Main Street, Doneraile, Co. Cork.",52.21683,-8.58477,,,,,,,
Mount Alvernia,HSE,,"Mount Alvernia Hospital, Mallow, Co. Cork.",52.12435,-8.68462,,,,,,,
Mallow,HSE,,"O'Brien Street, Mallow, Co. Cork.",52.13661,-8.6425,,,,,,,
Douglas ,HSE,,"Community Centre, Douglas, Cork",51.8734,-8.43686,,,,,,,
Mallow,HSE,,"Solas Nua Residential Home, Mallow, Co. Cork.",52.14505,-8.6413,,,,,,,
Castlegregory,HSE,,"Dr. Sills Surgery, Castlegregory, Co. Kerry",52.25659,-10.02156,,,,,,,
Youghal Health Centre,HSE,,"Unit 4a, Millennium Court, Foxhole, Youghal, Co. Cork",51.97141,-7.86388,,,,,,,
Killorglin,HSE,,"HSE, Health Centre, 2 Mill Road, Co. Kerry",52.10826,-9.78782,,,,,,,
Owenacurra Mental Health,HSE,,"HSE, Owenacurra Centre, The Green, Midleton, Co. Cork",51.91742,-8.17458,,,,,,,
Midleton ,HSE,,"Health Centre, HSE, Midleton Community Hospital, Midleton, Co. Cork",51.91776,-8.1728,,,,,,,
Anglesea street,24hr-Garda,,,51.895775,-8.465015,,(021) 4522000,,,,https://www.garda.ie/garda/en/contact-us/station-directory/anglesea-street.html,
Ballincollig,Garda,,,51.888237,-8.590321,,(021) 4214680,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballincollig.html,
Bishopstown,Garda,,,51.880667,-8.514534,,(021) 4624500,,,,https://www.garda.ie/garda/en/contact-us/station-directory/bishopstown.html,
Blackrock,Garda,,,51.894335,-8.40431,,(021) 4536690,,,,https://www.garda.ie/garda/en/contact-us/station-directory/blackrock-cork.html,
Blanrney,Garda,,,51.931964,-8.567658,,(021) 4516290,,,,https://www.garda.ie/garda/en/contact-us/station-directory/blarney.html,
Bridewell,24hr-Garda,,,51.900553,-8.477045,,(021) 4943330,,,,https://www.garda.ie/garda/en/contact-us/station-directory/bridewell-cork.html,
Carrigaline,Garda,,,51.814833,-8.391535,,(021) 4919370,,,,https://www.garda.ie/garda/en/contact-us/station-directory/carrigaline.html,
Carrignavar,Garda,,,51.988915,-8.478209,,(021) 4884222,,,,https://www.garda.ie/garda/en/contact-us/station-directory/carrignavar.html,
Crosshaven,Garda,,,51.803976,-8.304453,,(021) 4831222,,,,https://www.garda.ie/garda/en/contact-us/station-directory/crosshaven.html,
Douglas,Garda,,,51.875091,-8.430959,,(021) 4857670,,,,https://www.garda.ie/garda/en/contact-us/station-directory/douglas.html,
Glanmire,Garda,,,51.918419,-8.396809,,(021) 4556370,,,,https://www.garda.ie/garda/en/contact-us/station-directory/glanmire.html,
Gurranabraher,24hr-Garda,,,51.903493,-8.496622,,(021) 4946200,,,,https://www.garda.ie/garda/en/contact-us/station-directory/gurranabraher.html,
Mayfield,24hr-Garda,,,51.909732,-8.429043,,(021) 4558510,,,,https://www.garda.ie/garda/en/contact-us/station-directory/mayfield.html,
Passage West,Garda,,,51.865188,-8.331746,,(021) 4841001,,,,https://www.garda.ie/garda/en/contact-us/station-directory/passage-west.html,
Togher,24hr-Garda,,,51.876497,-8.486227,,(021) 4947120,,,,https://www.garda.ie/garda/en/contact-us/station-directory/togher.html,
Watercourse Road,Garda,,,51.907175,-8.474483,,(021) 4558260,,,,https://www.garda.ie/garda/en/contact-us/station-directory/watercourse-road.html,
Ballycotton,Garda,,,51.830332,-8.013091,,(021) 4646712,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballycotton.html,
Ballynoe,Garda,,,52.060207,-8.099306,,(058) 59100,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballynoe.html,
Buttervant,Garda,,,52.229313,-8.671275,,(022) 41740,,,,https://www.garda.ie/garda/en/contact-us/station-directory/buttevant.html,
Carrigtwohill,Garda,,,51.909467,-8.261819,,(021) 4883222,,,,https://www.garda.ie/garda/en/contact-us/station-directory/carrigtwohill.html,
Charleville,Garda,,,52.356054,-8.682567,,(063) 21770,,,,https://www.garda.ie/garda/en/contact-us/station-directory/charleville.html,
Cloyne,Garda,,,51.86276,-8.123499,,(021) 4652515,,,,https://www.garda.ie/garda/en/contact-us/station-directory/cloyne.html,
Cobh,24hr-Garda,,,51.84824,-8.303642,,(021) 4908530,,,,https://www.garda.ie/garda/en/contact-us/station-directory/cobh.html,
Doneraile,Garda,,,52.215706,-8.585414,,(022) 24182,,,,https://www.garda.ie/garda/en/contact-us/station-directory/doneraile.html,
Fermoy,24hr-Garda,,,52.138516,-8.274164,,(025) 82100,,,,https://www.garda.ie/garda/en/contact-us/station-directory/fermoy.html,
Glantane,Garda,,,52.104692,-8.748764,,(022) 47154,,,,https://www.garda.ie/garda/en/contact-us/station-directory/glantane.html,
Kanturk,24hr-Garda,,,52.17587,-8.912577,,(029) 20680,,,,https://www.garda.ie/garda/en/contact-us/station-directory/kanturk.html,
Kildorrery,Garda,,,52.245439,-8.429624,,(022) 25162,,,,https://www.garda.ie/garda/en/contact-us/station-directory/kildorrery.html,
Killeagh,Garda,,,51.939762,-7.994963,,(024) 95112,,,,https://www.garda.ie/garda/en/contact-us/station-directory/killeagh.html,
Kilworth,Garda,,,52.176253,-8.249569,,(025) 27101,,,,https://www.garda.ie/garda/en/contact-us/station-directory/kilworth.html,
Liscarroll,Garda,,,52.259567,-8.806261,,(022) 48163,,,,https://www.garda.ie/garda/en/contact-us/station-directory/liscarroll.html,
Mallow,24hr-Garda,,,52.13877,-8.64594,,(022) 31450,,,,https://www.garda.ie/garda/en/contact-us/station-directory/mallow.html,
Midleton,24hr-Garda,,,51.916681,-8.173526,,(021) 4621550,,,,https://www.garda.ie/garda/en/contact-us/station-directory/midleton.html,
Milford ,Co Cork,,,52.342465,-8.8564,,(063) 80002,,,,https://www.garda.ie/garda/en/contact-us/station-directory/milford-co-cork.html,
Millstreet,Garda,,,52.060069,-9.061531,,"	(029) 70002",,,,https://www.garda.ie/garda/en/contact-us/station-directory/millstreet.html,
Mitchelstown,Garda,,,52.263585,-8.270568,,(025) 84833,,,,https://www.garda.ie/garda/en/contact-us/station-directory/mitchelstown.html,
Newmarket,Garda,,,52.214576,-8.99698,,(029) 60002,,,,https://www.garda.ie/garda/en/contact-us/station-directory/newmarket.html,
Rathcormac,Garda,,,52.076086,-8.284331,,(025) 36102,,,,https://www.garda.ie/garda/en/contact-us/station-directory/rathcormac.html,
Watergrasshill,Garda,,,52.013443,-8.342022,,(021) 4889102,,,,https://www.garda.ie/garda/en/contact-us/station-directory/watergrasshill.html,
Whitegate,Garda,,,51.82707,-8.22781,,(021) 4661212,,,,https://www.garda.ie/garda/en/contact-us/station-directory/whitegate.html,
Youghal,Garda,,,51.948069,-7.842754,,(024) 92200,,,,https://www.garda.ie/garda/en/contact-us/station-directory/youghal.html,
Ballyvourney,Garda,,,51.945772,-9.169196,,(026) 45002,,,,https://www.garda.ie/garda/en/contact-us/station-directory/baile-bhuirne-ballyvourney-.html,
Ballineen,Garda,,,51.73592,-8.948867,,(023) 8847111,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballineen.html,
Ballinhassig,Garda,,,51.804093,-8.570545,,(021) 4885102,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballinhassig.html,
Ballydehob,Garda,,,51.559116,-9.460782,,(028) 37111,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballydehob.html,
Ballydesmond,Garda,,,52.178235,-9.230971,,(064) 51102,,,,https://www.garda.ie/garda/en/contact-us/station-directory/ballydesmond.html,
Baltimore,Garda,,,51.483488,-9.372258,,(028) 20102,,,,https://www.garda.ie/garda/en/contact-us/station-directory/baltimore.html,
Bandon,24hr-Garda,,,51.745084,-8.739863,,(023) 8852200,,,,https://www.garda.ie/garda/en/contact-us/station-directory/bandon.html,
Bantry,24hr-Garda,,,51.68027,-9.455239,,(027) 20860,,,,https://www.garda.ie/garda/en/contact-us/station-directory/bantry.html,
Ballingeary,Garda,,,51.851864,-9.228983,,(026) 47002,,,,https://www.garda.ie/garda/en/contact-us/station-directory/beal-atha-an-ghaorthaidh-ballingeary-.html,
Boherbue,Garda,,,52.158972,-9.069752,,(029) 76002,,,,https://www.garda.ie/garda/en/contact-us/station-directory/boherbue.html,
Castletownbere,Garda,,,51.649482,-9.914682,,(027) 70002,,,,https://www.garda.ie/garda/en/contact-us/station-directory/castletownbere.html,
Castletownroche,Garda,,,52.170729,-8.467951,,(022) 26161,,,,https://www.garda.ie/garda/en/contact-us/station-directory/castletownroche.html,
Clonakilty,24hr-Garda,,,51.624951,-8.888908,,(023) 8821570,,,,https://www.garda.ie/garda/en/contact-us/station-directory/clonakilty.html,
Coachford,Garda,,,51.909134,-8.791136,,(021) 7334002,,,,https://www.garda.ie/garda/en/contact-us/station-directory/coachford.html,
Crookstown,Garda,,,51.858654,-8.801264,,(021) 7336002,,,,https://www.garda.ie/garda/en/contact-us/station-directory/crookstown.html,
Drimoleague,Garda,,,51.659024,-9.263986,,(028) 31111,,,,https://www.garda.ie/garda/en/contact-us/station-directory/drimoleague.html,
Drinish,Garda,,,51.64771,-9.154526,,(028) 30113,,,,https://www.garda.ie/garda/en/contact-us/station-directory/drinagh.html,
Dunmanway,Garda,,,51.722827,-9.11014,,(023) 8845202,,,,https://www.garda.ie/garda/en/contact-us/station-directory/dunmanway.html,
Durrus,Garda,,,51.620542,-9.523956,,(027) 61002,,,,https://www.garda.ie/garda/en/contact-us/station-directory/durrus.html,
Glengarriff,Garda,,,51.750564,-9.55071,,(027) 63002,,,,https://www.garda.ie/garda/en/contact-us/station-directory/glengarriff.html,
